,Name,Sign,Type,Definition,Other_words,Indexes,No_words
11840,grenadyjski,"(1, 1)",przymiotnik relacyjny,"z Grenadą ,  dotyczący Grenady (wyspy) ","['z', 'Grenada', 'dotyczyć', 'Grenada']",,6
11841,grenadyjski,"(1, 2)",przymiotnik relacyjny,"z Grenadą ,  dotyczący Grenady (państwa) ","['z', 'Grenada', 'dotyczyć', 'Grenada']",,6
11842,grenadyjski,"(1, 3)",przymiotnik relacyjny,"z Grenadą ,  dotyczący Grenady (miasta i krainy w Hiszpanii) ","['z', 'Grenada', 'dotyczyć', 'Grenada']",,6
11843,Grenadyny,"(1, 1)",rzeczownik,geogr. grupa wysp karaibskich położonych między wyspami Saint Vincent i Grenadą ;  zob. też Grenadyny w Wikipedii ,"['grupa', 'wyspa', 'karaibski', 'położony', 'między', 'wyspa', 'Saint Vincent', 'i', 'Grenada']",['geogr.'],12
11844,Grenadyny,"(1, 2)",rzeczownik,"adm. jednostka administracyjna państwa Saint Vincent i Grenadyny ,  obejmująca przypadającą mu część wysp  Grenadyn (1.1) ;  zob. też Grenadyny (Saint Vincent i Grenadyny) w Wikipedii ","['jednostka', 'administracyjny', 'państwo', 'Saint Vincent i Grenadyny', 'obejmować', 'przypadać', 'ono', 'część', 'wyspa']",['adm.'],14
11845,grenadzki,"(1, 1)",przymiotnik relacyjny,"z Grenadą ,  dotyczący Grenady  ( miasta ) ","['z', 'Grenada', 'dotyczyć', 'Grenada', 'miasto']",,8
11846,grenadzki,"(1, 2)",przymiotnik relacyjny,"z Grenadą ,  dotyczący Grenady  ( krainy historycznej ) ","['z', 'Grenada', 'dotyczyć', 'Grenada', 'kraina', 'historyczny']",,9
11847,Grenlandczyk,"(1, 1)",rzeczownik,Grenlandii ,['Grenlandia'],,1
11848,Grenlandia,"(1, 1)",rzeczownik,ogromna arktyczna wyspa na północnym Atlantyku ;  zob. też Grenlandia w Wikipedii ,"['ogromny', 'arktyczny', 'wyspa', 'na', 'północny', 'Atlantyk']",,8
11849,Grenlandia,"(1, 2)",rzeczownik,adm. autonomiczne terytorium zależne Danii obejmujące  Grenlandię (1.1)  i przybrzeżne wyspy ,"['autonomiczny', 'terytorium', 'zależny', 'Dania', 'obejmować', 'i', 'przybrzeżny', 'wyspa']",['adm.'],10
11850,Grenlandka,"(1, 1)",rzeczownik,Grenlandii ,['Grenlandia'],,1
11851,grenlandzki,"(1, 1)",przymiotnik,Grenlandia ,['Grenlandia'],,1
11852,grenlandzki,"(2, 1)",rzeczownik,język rdzennych mieszkańców Grenlandii ;  zob. też język grenlandzki w Wikipedii ,"['język', 'rdzenny', 'mieszkaniec', 'Grenlandia']",,6
11853,grenlandzkojęzyczny,"(1, 1)",przymiotnik,",  który posługuje się językiem grenlandzkim ","['który', 'posługiwać się', 'język', 'grenlandzki']",,5
11854,grenlandzkojęzyczny,"(1, 2)",przymiotnik,",  którego mieszkańcy posługują się językiem grenlandzkim ","['który', 'mieszkaniec', 'posługiwać się', 'język', 'grenlandzki']",,6
11855,grenlandzkojęzyczny,"(1, 3)",przymiotnik,",  stworzony w języku grenlandzkim ","['stworzyć', 'w', 'język', 'grenlandzki']",,5
11856,grenoblański,"(1, 1)",przymiotnik relacyjny,"z Grenoble ,  dotyczący Grenoble ","['z', 'Grenoble', 'dotyczyć', 'Grenoble']",,5
11857,Grenoble,"(1, 1)",rzeczownik,"geogr. miejscowość w południowo-wschodniej Francji ,  w regionie Owernia-Rodan-Alpy ;  zob. też Grenoble w Wikipedii ","['miejscowość', 'w', 'południowo-wschodni', 'Francja', 'w', 'region', 'Owernia-Rodan-Alpy']",['geogr.'],11
11858,gres,"(1, 1)",rzeczownik,materiał ceramiczny ;  zob. też gres w Wikipedii ,"['materiał', 'ceramiczny']",,4
11859,gres,"(1, 2)",rzeczownik,podłogowe z  gresu (1.1) ,"['podłogowy', 'z']",,3
11860,Greta,"(1, 1)",rzeczownik,;  zob. też Greta w Wikipedii ,[],,2
11861,griko,"(1, 1)",rzeczownik,jęz. etnolekt  ( dialekt języka greckiego lub język )  używany przez Italogreków ,"['etnolekt', 'dialekt', 'język', 'grecki', 'lub', 'język', 'używany', 'przez', 'Italogrek']",['jęz.'],12
11862,grill,"(1, 1)",rzeczownik,elektryczny lub rożen służący do pieczenia potraw ,"['elektryczny', 'lub', 'rożen', 'służyć', 'do', 'pieczenie', 'potrawa']",,7
11863,grill,"(1, 2)",rzeczownik,przenośny ruszt do pieczenia potraw ,"['przenośny', 'ruszt', 'do', 'pieczenie', 'potrawa']",,5
11864,grill,"(1, 3)",rzeczownik,mot. atrapa przednia pod maską ,"['atrapa', 'przedni', 'pod', 'maska']",['mot.'],5
11865,grill,"(1, 4)",rzeczownik,aparat na zęby ,"['aparat', 'na', 'ząb']",,3
11866,grill,"(1, 5)",rzeczownik,"na świeżym powietrzu ,  podczas którego przygotowywane i spożywane są potrawy z  grilla (1.1-2) ","['na', 'świeży', 'powietrze', 'podczas', 'który', 'przygotowywać', 'i', 'spożywać', 'być', 'potrawa', 'z']",,13
11867,grillować,"(1, 1)",czasownik niedokonany,na rusztach ,"['na', 'ruszt']",,2
11868,grillować,"(1, 2)",czasownik niedokonany,"bardzo dokładnie kogoś przesłuchiwać ,  wypytywać ","['bardzo', 'dokładnie', 'ktoś', 'przesłuchiwać', 'wypytywać']",,6
11869,grillować,"(2, 1)",czasownik zwrotny grillować się,grillowaniu ,['grillowanie'],,1
11870,grillowanie,"(1, 1)",rzeczownik,od grillować ,[],,2
11871,grillowanie,"(1, 2)",rzeczownik,"sposób obróbki termicznej mięsa i warzyw bezpośrednio na rusztach ,  zwykle nad otwartym ogniem ","['sposób', 'obróbka', 'termiczny', 'mięso', 'i', 'warzywo', 'bezpośrednio', 'na', 'ruszt', 'zwykle', 'nad', 'otwarty', 'ogień']",,14
11872,grillowy,"(1, 1)",przymiotnik relacyjny,"z grillem ,  odnoszący się do grilla ","['z', 'grill', 'odnosić się', 'do', 'grill']",,6
11873,grincojg,"(1, 1)",rzeczownik,gw. (Górny Śląsk) kulin. włoszczyzna ,['włoszczyzna'],"['gw.', 'kulin.']",4
11874,grincojg,"(1, 2)",rzeczownik,(Górny Śląsk) kulin. warzywa ,['warzywo'],['kulin.'],3
11875,gringo,"(1, 1)",rzeczownik,",  blondas ,  jankes ","['blondas', 'jankes']",,4
11876,gringo,"(1, 2)",rzeczownik,przestęp początkujący narkoman ,"['początkujący', 'narkoman']",,3
11877,gringo,"(1, 3)",rzeczownik,przestęp niedoświadczony przestępca ,"['niedoświadczony', 'przestępca']",,3
11878,griot,"(1, 1)",rzeczownik,"hist. zachodniafrykański bard ,  pieśniarz ,  bajarz ,  poeta ","['zachodniafrykański', 'bard', 'pieśniarz', 'bajarz', 'poeta']",['hist.'],9
11879,grip,"(1, 1)",rzeczownik,"dodatkowy uchwyt przymocowany do spodniej części aparatu fotograficznego ,  ułatwiający stabilne trzymanie go w pionie ,  posiadający zestaw najważniejszych przycisków sterujących ,  pozwalający także na zamontowanie dodatkowych baterii ","['dodatkowy', 'uchwyt', 'przymocować', 'do', 'spodni', 'część', 'aparat fotograficzny', 'ułatwiać', 'stabilny', 'trzymanie', 'on', 'w', 'pion', 'posiadać', 'zestaw', 'ważny', 'przycisk', 'sterować', 'pozwalać', 'także', 'na', 'zamontowanie', 'dodatkowy', 'bateria']",,27
11880,groźba,"(1, 1)",rzeczownik,"kary ,  zemsty ,  niebezpieczeństwa itd. ","['kara', 'zemsta', 'niebezpieczeństwo', 'itd.']",['itd.'],6
11881,groźba,"(1, 2)",rzeczownik,";  coś ,  co zagraża ","['coś', 'co', 'zagrażać']",,5
11882,groźnie,"(1, 1)",przymiotnik,groźny sposób ,"['groźny', 'sposób']",,2
11883,groźny,"(1, 1)",przymiotnik,",  który wzbudza strach ","['który', 'wzbudzać', 'strach']",,4
11884,groźny,"(1, 2)",przymiotnik,",  który stanowi niebezpieczeństwo dla czyjegoś zdrowia ,  zagraża bezpieczeństwu ","['który', 'stanowić', 'niebezpieczeństwo', 'dla', 'czyjś', 'zdrowie', 'zagrażać', 'bezpieczeństwo']",,10
11885,grożenie,"(1, 1)",rzeczownik,rzecz. odczas. od grozić ,[],['rzecz. odczas.'],3
11886,grobla,"(1, 1)",rzeczownik,ziemny zbudowany w celu spiętrzenia wody lub rozdzielenia stawów ;  zob. też grobla w Wikipedii ,"['ziemny', 'zbudować', 'w celu', 'spiętrzenie', 'woda', 'lub', 'rozdzielenie', 'staw']",,10
11887,grobla,"(1, 2)",rzeczownik,"wodoszczelny ,  pusty przedział na statku ,  zwykle oddzielający zbiorniki płynów ;  zob. też grobla (koferdam) w Wikipedii ","['wodoszczelny', 'pusty', 'przedział', 'na', 'statek', 'zwykle', 'oddzielać', 'zbiornik', 'płyn']",,13
11888,grobowa cisza,"(1, 1)",fraza rzeczownikowa,"cisza ,  pełna napięcia emocjonalnego ","['cisza', 'pełny', 'napięcie', 'emocjonalny']",,5
11889,grobowiec,"(1, 1)",rzeczownik,"budowla lub wydzielone ,  zazwyczaj ozdobione ,  miejsce w innej budowli ,  gdzie pochowany jest zmarły ;  zob. też grobowiec w Wikipedii ","['budowla', 'lub', 'wydzielić', 'zazwyczaj', 'ozdabiać', 'miejsce', 'w', 'inny', 'budowla', 'gdzie', 'pochować', 'być', 'zmarły']",,18
11890,grobowiec,"(1, 2)",rzeczownik,muz. fortepian ,['fortepian'],['muz.'],2
11891,grobowiec,"(1, 3)",rzeczownik,przestępcza piwnica ,['piwnica'],,2
11892,grobowy,"(1, 1)",przymiotnik,do grobu ,"['do', 'grób']",,2
11893,grobowy,"(1, 2)",przymiotnik,"przen. nieprzyjemny ,  wywołujący przygnębienie ,  spowodowany przygnębieniem ,  przywodzący skojarzenie z grobem ","['nieprzyjemny', 'wywoływać', 'przygnębienie', 'spowodować', 'przygnębienie', 'przywodzić', 'skojarzenie', 'z', 'grób']",['przen.'],13
11894,grochówa,"(1, 1)",rzeczownik,pot. zgrub. od :  grochówka ,['grochówka'],"['pot.', 'zgrub.']",5
11895,grochóweczka,"(1, 1)",rzeczownik,zdrobn. od :  grochówka ,['grochówka'],['zdrobn.'],4
11896,grochówka,"(1, 1)",rzeczownik,"zupa gotowana na bazie grochu ,  w Polsce tradycyjnie gęsta ,  z żółtego grochu ,  na wywarze mięsnym ,  z ziemniakami ,  wędzonką i majerankiem ;  zob. też zupa grochowa w Wikipedii ","['zupa', 'gotować', 'na bazie', 'groch', 'w', 'Polska', 'tradycyjnie', 'gęsty', 'z', 'żółty', 'groch', 'na', 'wywar', 'mięsny', 'z', 'ziemniak', 'wędzonka', 'i', 'majeranek']",,26
11897,grochówkowy,"(1, 1)",przymiotnik jakościowy,"z grochówki ,  zawierający grochówkę ","['z', 'grochówka', 'zawierać', 'grochówka']",,5
11898,grochówkowy,"(2, 1)",przymiotnik relacyjny,"z grochówką ,  odnoszący się do grochówki ","['z', 'grochówka', 'odnosić się', 'do', 'grochówka']",,6
11899,groch,"(1, 2)",rzeczownik,strąki lub nasiona  grochu (1.1) ,"['strąk', 'lub', 'nasiono']",,4
11900,groch,"(1, 3)",rzeczownik,(Kraków) lud. fasola ,['fasola'],['lud.'],3
11901,grochowa,"(1, 1)",rzeczownik,pot. kulin. grochówka ;  zob. też zupa grochowa w Wikipedii ,['grochówka'],"['pot.', 'kulin.']",5
11902,grochowa,"(2, 1)",rzeczownik,od: grochowy ,['grochowy'],,2
11903,grochowina,"(1, 1)",rzeczownik,łodyga wymłóconego grochu ,"['łodyga', 'wymłócony', 'groch']",,3
11904,grochowisko,"(1, 1)",rzeczownik,roln. ściernisko grochowe ,"['ściernisko', 'grochowy']",['roln.'],3
11905,grochowy,"(1, 1)",przymiotnik relacyjny,"z grochem ,  dotyczący grochu ;  zawierający groch ","['z', 'groch', 'dotyczyć', 'groch', 'zawierać', 'groch']",,8
11906,grochy,"(1, 1)",rzeczownik,w postaci dużych kropek wyraźnie odcinających się od tła ,"['w postaci', 'duży', 'kropka', 'wyraźnie', 'odcinać się', 'od', 'tło']",,7
11907,grochy,"(2, 1)",rzeczownik,lm od: groch ,[],,3
11908,groch cukrowy,"(1, 1)",fraza rzeczownikowa,"bot. odmiana grochu ,  która nie ma wyściółki pergaminowej w strąkach ","['odmiana', 'groch', 'który', 'nie', 'mieć', 'wyściółka', 'pergaminowy', 'w', 'strąk']",['bot.'],11
11909,groch z kapustą,"(1, 1)",fraza rzeczownikowa,"tradycyjne jarskie danie wigilijne z gotowanego żółtego grochu ,  kiszonej kapusty i grzybów ;  zob. też kapusta z grochem w Wikipedii ","['tradycyjny', 'jarski', 'danie', 'wigilijny', 'z', 'gotować', 'żółty', 'groch', 'kiszona kapusta', 'i', 'grzyb']",,14
11910,groch z kapustą,"(1, 2)",fraza rzeczownikowa,"coś chaotycznego ,  bezładnie zmieszanego ","['coś', 'chaotyczny', 'bezładnie', 'zmieszać']",,5
11911,grocik,"(1, 1)",rzeczownik,zdrobn. od grot ,['grot'],['zdrobn.'],3
11912,grodenapl,"(1, 1)",rzeczownik,"włók. rodzaj dawnej ,  jedwabnej tkaniny ","['rodzaj', 'dawny', 'jedwabny', 'tkanina']",['włók.'],6
11913,Grodków,"(1, 1)",rzeczownik,miasto w Polsce ;  zob. też Grodków w Wikipedii ,"['miasto', 'w', 'Polska']",,5
11914,grodnianin,"(1, 1)",rzeczownik,Grodna ,['Grodno'],,1
11915,grodnianin,"(1, 2)",rzeczownik,"pochodząca z Grodna ,  urodzona w Grodnie ","['pochodzić', 'z', 'Grodno', 'urodzić', 'w', 'Grodno']",,7
11916,Grodno,"(1, 1)",rzeczownik,geogr. adm. miasto na Białorusi ;  zob. też Grodno w Wikipedii ,"['miasto', 'na', 'Białoruś']","['geogr.', 'adm.']",7
11917,grodowy,"(1, 1)",przymiotnik relacyjny,"z grodem ,  dotyczący grodu ","['z', 'gród', 'dotyczyć', 'gród']",,5
11918,grodzieński,"(1, 1)",przymiotnik relacyjny,"Grodna ,  związany z Grodnem ","['Grodno', 'związać', 'z', 'Grodno']",,5
11919,Grodzieńszczyzna,"(1, 1)",rzeczownik,"hist. region wokół Grodna ,  obejmujący w przybliżeniu obszar dawnego województwa grodzieńskiego ,  dawnej guberni grodzieńskiej lub obecnego obwodu grodzieńskiego ;  zob. też Grodzieńszczyzna w Wikipedii ","['region', 'wokół', 'Grodno', 'obejmować', 'w przybliżeniu', 'obszar', 'dawny', 'województwo', 'grodzieński', 'dawny', 'gubernia', 'grodzieński', 'lub', 'obecny', 'obwód', 'grodzieński']",['hist.'],21
11920,Grodziec,"(1, 1)",rzeczownik,"geogr. hist. Graz ,  miasto w Austrii ;  zob. też Graz w Wikipedii ","['Graz', 'miasto', 'w', 'Austria']","['geogr.', 'hist.']",9
11921,grodziowy,"(1, 1)",przymiotnik relacyjny,"z grodzią ,  dotyczący grodzi ","['z', 'gródż', 'dotyczyć', 'gródż']",,5
11922,Grodzisk,"(1, 1)",rzeczownik,nazwa kilkunastu wsi w Polsce ,"['nazwa', 'kilkanaście', 'wieś', 'w', 'Polska']",,5
11923,Grodzisk,"(1, 2)",rzeczownik,osiedle w północno-wschodniej części Warszawy ;  zob. też Grodzisk (Warszawa) w Wikipedii ,"['osiedle', 'w', 'północno-wschodni', 'część', 'Warszawa']",,7
11924,grodziski,"(1, 1)",przymiotnik,Grodziska ,['Grodzisk'],,1
11925,grodziski,"(1, 2)",przymiotnik,Grodziska Mazowieckiego ,['Grodzisk Mazowiecki'],,1
11926,grodziski,"(1, 3)",przymiotnik,Grodziska Wielkopolskiego ,['Grodzisk Wielkopolski'],,1
11927,Grodzisko,"(1, 1)",rzeczownik,"geogr. toponim ,  nazwa kilkudziesięciu wsi i części miast w Polsce ;  zob. też Grodzisko w Wikipedii ","['toponim', 'nazwa', 'kilkadziesiąt', 'wieś', 'i', 'część', 'miasto', 'w', 'Polska']",['geogr.'],13
11928,Grodzisko,"(1, 2)",rzeczownik,"toponim ,  nazwa kilku wzniesień w Polsce ","['toponim', 'nazwa', 'kilka', 'wzniesienie', 'w', 'Polska']",,7
11929,grodziskowy,"(1, 1)",przymiotnik relacyjny,"z grodziskiem ,  dotyczący grodziska ","['z', 'grodzisko', 'dotyczyć', 'grodzisko']",,5
11930,Grodzisk Mazowiecki,"(1, 1)",fraza rzeczownikowa,adm. miasto w Polsce ;  zob. też Grodzisk Mazowiecki w Wikipedii ,"['miasto', 'w', 'Polska']",['adm.'],6
11931,Grodzisk Wielkopolski,"(1, 1)",fraza rzeczownikowa,miasto w Polsce ;  zob. też Grodzisk Wielkopolski w Wikipedii ,"['miasto', 'w', 'Polska']",,5
11932,grodziszczanin,"(1, 1)",rzeczownik,"miejscowości :  Grodzisko ,  Grodzisk ,  Grodzisk Mazowiecki lub Grodzisk Wielkopolski ","['miejscowość', 'Grodzisko', 'Grodzisk', 'Grodzisk Mazowiecki', 'lub', 'Grodzisk Wielkopolski']",,9
11933,grodziszczanin,"(1, 2)",rzeczownik,"pochodząca z miejscowości :  Grodzisko ,  Grodzisk ,  Grodzisk Mazowiecki lub Grodzisk Wielkopolski ,  tam urodzona ","['pochodzić', 'z', 'miejscowość', 'Grodzisko', 'Grodzisk', 'Grodzisk Mazowiecki', 'lub', 'Grodzisk Wielkopolski', 'tam', 'urodzić']",,14
11934,grodziszczanka,"(1, 1)",rzeczownik,Grodziska ,['Grodzisk'],,1
11935,grof,"(1, 1)",rzeczownik,"gw. (Śląsk Cieszyński) hrabia ,  graf ","['hrabia', 'graf']",['gw.'],5
11936,grofka,"(1, 1)",rzeczownik,"gw. (Śląsk Cieszyński) hrabina ,  hrabianka ","['hrabina', 'hrabianka']",['gw.'],5
11937,grog,"(1, 1)",rzeczownik,"żegl. rum lub inny mocny trunek rozcieńczony gorącą wodą ,  czasami dodaje się również do niego sok z cytrusów ,  cynamon lub cukier ;  zob. też grog w Wikipedii ","['rum', 'lub', 'inny', 'mocny', 'trunek', 'rozcieńczony', 'gorący', 'woda', 'czasami', 'dodawać', 'się', 'również', 'do', 'on', 'sok', 'z', 'cytrus', 'cynamon', 'lub', 'cukier']",['żegl.'],25
11938,GROM-owiec,"(1, 1)",rzeczownik,z polskiej jednostki specjalnej GROM ,"['z', 'polski', 'jednostka specjalna', 'w:Jednostka Wojskowa GROM']",,4
11939,grom,"(1, 1)",rzeczownik,piorun ,['piorun'],,1
11940,grom,"(1, 2)",rzeczownik,"zwykle w lm ostre ,  gniewne napomnienie ","['ostry', 'gniewny', 'napomnienie']",,6
11941,grom,"(2, 1)",czasownik,os. rozk. od: gromić ,['gromić'],"['os.', 'rozk.']",4
11942,grom,"(3, 1)",rzeczownik,lm od: gra ,['gra'],,3
11943,gromada,"(1, 1)",rzeczownik,"przedmiotów ,  zwierząt czy ludzi ,  zwykle dość liczne ","['przedmiot', 'zwierzę', 'czy', 'ludzie', 'zwykle', 'dość', 'liczny']",,9
11944,gromada,"(1, 2)",rzeczownik,"kategoria systematyczna w botanice niższa rangą od królestwa ,  wyższa od klasy ;  zob. też gromada (biologia) w Wikipedii ","['kategoria systematyczna', 'w', 'botanika', 'niski', 'ranga', 'od', 'królestwo', 'wysoki', 'od', 'klasa']",,13
11945,gromada,"(1, 3)",rzeczownik,"kategoria systematyczna w zoologii niższa rangą od typu ,  wyższa od rzędu ;  zob. też gromada (biologia) w Wikipedii ","['kategoria systematyczna', 'w', 'zoologia', 'niski', 'ranga', 'od', 'typ', 'wysoki', 'od', 'rząd']",,13
11946,gromada,"(1, 4)",rzeczownik,skupienie gwiazd różnego pochodzenia obserwowane na niewielkiej przestrzeni nieba ;  zob. też gromada gwiazd w Wikipedii ,"['skupienie', 'gwiazda', 'różny', 'pochodzenie', 'obserwować', 'na', 'niewielki', 'przestrzeń', 'niebo']",,11
11947,gromada,"(1, 5)",rzeczownik,dawna jednostka podziału terytorialnego w Polsce i zaborze rosyjskim ;  potocznie również jej administracja ;  zob. też gromada (podział administracyjny) w Wikipedii ,"['dawny', 'jednostka', 'podział', 'terytorialny', 'w', 'Polska', 'i', 'zabór', 'rosyjski', 'potocznie', 'również', 'jej', 'administracja']",,16
11948,gromada,"(1, 6)",rzeczownik,"określenie używane w nazwach organizacji polonijnych Wielkiej Emigracji w XIX w. ,  po klęsce powstania listopadowego ","['określenie', 'używać', 'w', 'nazwa', 'organizacja', 'polonijny', 'Wielka Emigracja', 'w', 'XIX', 'w.', 'po', 'klęska', 'powstanie listopadowe']",['w.'],14
11949,gromada gwiazd,"(1, 1)",fraza rzeczownikowa,astr. zgrupowanie gwiazd związanych wspólnym pochodzeniem ;  zob. też gromada gwiazd w Wikipedii ,"['zgrupowanie', 'gwiazda', 'związany', 'wspólny', 'pochodzenie']",['astr.'],8
11950,gromadka,"(1, 1)",rzeczownik,zdrobn. od gromada ,['gromada'],['zdrobn.'],3
11951,gromadnie,"(1, 1)",przysłówek,",  masowo ,  grupowo ,  w gromadzie ","['masowo', 'grupowo', 'w', 'gromada']",,7
11952,gromadzenie,"(1, 1)",rzeczownik,od gromadzić ,[],,2
11953,gromadzić,"(1, 1)",czasownik przechodni niedokonany,",  zbierać w jednym miejscu ","['zbierać', 'w', 'jeden', 'miejsce']",,5
11954,gromadzić,"(1, 2)",czasownik przechodni niedokonany,",  kolekcjonować ",['kolekcjonować'],,2
11955,gromadzić,"(2, 1)",czasownik zwrotny gromadzić się,w większej ilości ,"['w', 'wielki', 'ilość']",,3
11956,gromadzić,"(2, 2)",czasownik zwrotny gromadzić się,w gromadę ,"['w', 'gromada']",,2
11957,gromadzisko,"(1, 1)",rzeczownik,gw. (Śląsk Cieszyński) sterta zebranych z pola kamieni ,"['sterta', 'zebrać', 'z', 'pole', 'kamień']",['gw.'],7
11958,gromadzki,"(1, 1)",przymiotnik,adm. związany z gromadą jako jednostką administracyjną ,"['związać', 'z', 'gromada', 'jako', 'jednostka', 'administracyjny']",['adm.'],7
11959,gromienie,"(1, 1)",rzeczownik,rzecz. odczas. od gromić ,[],['rzecz. odczas.'],3
11960,gromki,"(1, 1)",przymiotnik jakościowy,",  hałaśliwy ,  głośny ,  huczny ","['hałaśliwy', 'głośny', 'huczny']",,6
11961,gromnica,"(1, 1)",rzeczownik,"świeca święcona w dzień Matki Boskiej Gromnicznej ,  2 lutego ,  tradycyjnie zapalana przy umierających ,  zmarłych oraz podczas niektórych uroczystości kościelnych ,  jak też podczas burzy dla odwrócenia piorunów ;  zob. też gromnica w Wikipedii ;  zob. też gromnica w Encyklopedii staropolskiej ","['świeca', 'święcić', 'w', 'dzień', 'Matki Boskiej Gromnicznej', '2.', 'luty', 'tradycyjny', 'zapalać', 'przy', 'umierający', 'zmarły', 'oraz', 'podczas', 'niektóry', 'uroczystość', 'kościelny', 'jak też', 'podczas', 'burza', 'dla', 'odwrócić', 'piorun']",,31
11962,gromnica,"(1, 2)",rzeczownik,gw. więz. kij do bicia ,"['kij', 'do', 'bicie']","['gw.', 'więz.']",5
11963,gromnica – zimy połowica,"(1, 1)",przysłowie polskie,lutego  ( 2 lutego – Matki Boskiej Gromnicznej )  wyznacza połowę okresu zimowego ,"['luty', '2', 'luty', '–', 'Matki Boskiej Gromnicznej', 'wyznaczać', 'połowa', 'okres', 'zimowy']",,11
11964,Gromniczna,"(1, 1)",rzeczownik,rel.  ( święto )  Matki Boskiej Gromnicznej ,"['święto', 'Matki Boskiej Gromnicznej']",['rel.'],5
11965,"Gromniczna pogodna, będzie jesień dorodna","(1, 1)",przysłowie polskie,na początku lutego  ( 2 lutego )  zwiastuje urodzaj jesienią ,"['na', 'początek', 'luty', '2', 'luty', 'zwiastować', 'urodzaj', 'jesień']",,10
11966,gromniczny,"(1, 1)",przymiotnik relacyjny,"z gromnicą ,  dotyczący gromnicy ","['z', 'gromnica', 'dotyczyć', 'gromnica']",,5
11967,gromowładny,"(1, 1)",przymiotnik,",  który włada gromami ,  błyskawicami ","['który', 'władać', 'grom', 'błyskawica']",,6
11968,gromowładny,"(1, 2)",przymiotnik,rel. mit. przydomek Zeusa ,"['przydomek', 'Zeus']","['rel.', 'mit.']",4
11969,gromowiec,"(1, 1)",rzeczownik,z polskiej jednostki specjalnej GROM ,"['z', 'polski', 'jednostka specjalna', 'w:Jednostka Wojskowa GROM']",,4
11970,groningski,"(1, 1)",przymiotnik relacyjny,"z Groningen ,  dotyczący Groningen ","['z', 'Groningen', 'dotyczyć', 'Groningen']",,5
11971,groningski,"(2, 1)",rzeczownik,jęz. dialekt  ( język ) groningski;  zob. też dialekt groningski w Wikipedii ,"['dialekt', 'język']",['jęz.'],6
11972,gronkowcowy,"(1, 1)",przymiotnik,med. związany z gronkowcem ,"['związany', 'z', 'gronkowiec']",['med.'],4
11973,grono,"(1, 1)",rzeczownik,"ludzi połączonych jakimś wyróżnikiem ,  np. wspólnymi zainteresowaniami ,  przyjaźnią itp. ","['człowiek', 'połączyć', 'jakiś', 'wyróżnik', 'np.', 'wspólny', 'zainteresowanie', 'przyjaźń', 'itp.']","['np.', 'itp.']",11
11974,grono,"(1, 2)",rzeczownik,typ kwiatostanu i owocostanu złożony z osi głównej i odchodzących od niej osi bocznych ,"['typ', 'kwiatostan', 'i', 'owocostan', 'złożony', 'z', 'oś', 'główny', 'i', 'odchodzić', 'od', 'ona', 'oś', 'boczny']",,14
11975,grono,"(1, 3)",rzeczownik,"kilka ,  kilkanaście niedużych owoców na wspólnej szypułce ","['kilka', 'kilkanaście', 'nieduży', 'owoc', 'na', 'wspólny', 'szypułka']",,8
11976,grono,"(1, 4)",rzeczownik,"wojsk. kuliste lub zaoblone dolne zakończenie lufy działa ,  jego uchwyt denny ;  zob. też grono (broń) w Wikipedii ","['kulisty', 'lub', 'zaoblony', 'dolny', 'zakończenie', 'lufa', 'działo', 'jego', 'uchwyt', 'denny']",['wojsk.'],14
11977,gronostaj,"(2, 1)",rzeczownik,"z  gronostaja (1.1),  zwykle w lm  gronostaje;  daw. symbol władzy ","['z', 'symbol', 'władza']",['daw.'],8
11978,gronowy,"(1, 1)",przymiotnik,",  produkowany z winogron ","['produkować', 'z', 'winogrono']",,4
11979,groomer,"(1, 1)",rzeczownik,dla zwierząt domowych ;  zob. też groomer w Wikipedii ,"['dla', 'zwierzę', 'domowy']",,5
11980,grooming,"(1, 1)",rzeczownik,"psych. działania osoby dorosłej mające na celu zaprzyjaźnienie się i nawiązanie więzi emocjonalnej z dzieckiem ,  z intencją jego seksualnego wykorzystania ;  często za pośrednictwem Internetu ;  zob. też grooming w Wikipedii ","['działanie', 'osoba', 'dorosły', 'mieć', 'na', 'cel', 'zaprzyjaźnienie', 'się', 'i', 'nawiązanie', 'więź', 'emocjonalny', 'z', 'dziecko', 'z', 'intencja', 'ono', 'seksualny', 'wykorzystanie', 'często', 'za pośrednictwem', 'Internet']",['psych.'],27
11981,grooming,"(1, 2)",rzeczownik,pielęgnacja psa wystawowego ,"['pielęgnacja', 'pies', 'wystawowy']",,3
11982,gros,"(1, 1)",rzeczownik,przest. dwanaście tuzinów ;  1 4 4 sztuki ;  zob. też gros w Wikipedii ,"['dwanaście', 'tuzin', '100', '40', '4', 'sztuka']",['przest.'],10
11983,gros,"(2, 1)",rzeczownik,zdecydowana większość ,"['zdecydowany', 'większość']",,2
11984,grosik,"(1, 1)",rzeczownik,zdrobn. od: grosz ,['grosz'],['zdrobn.'],3
11985,grosso modo,"(1, 1)",fraza przysłówkowa,"ogólnych zarysach ,  w przybliżeniu ","['ogólny', 'zarys', 'w przybliżeniu']",,4
