,Name,Sign,Type,Definition,Other_words,Indexes,No_words
10843,atu,"(1, 1)",rzeczownik,karc. atut ,['atut'],['karc.'],2
10844,atu,"(2, 1)",w funkcji przymiotnika,,[],,0
10845,atucik,"(1, 1)",rzeczownik,zdrobn. od atut ,['atut'],['zdrobn.'],3
10846,atut,"(1, 1)",rzeczownik,"karc. kolor ustalony jako najbardziej wartościowy ,  umożliwiający przebicie innych kolorów ;  karta tego koloru ","['kolor', 'ustalić', 'jako', 'bardzo', 'wartościowy', 'umożliwiać', 'przebicie', 'inny', 'kolor', 'karta', 'ten', 'kolor']",['karc.'],15
10847,atut,"(1, 2)",rzeczownik,",  umiejętność mogąca komuś przynieść pozytywne skutki ","['umiejętność', 'móc', 'ktoś', 'przynieść', 'pozytywny', 'skutek']",,7
10848,atut,"(1, 3)",rzeczownik,ogrod. odmiana fasoli ,"['odmiana', 'fasola']",['ogrod.'],3
10849,atutowanie,"(1, 1)",rzeczownik,"karc. granie ,  wychodzenie w atu ","['granie', 'wychodzenie', 'w', 'atu']",['karc.'],6
10850,atypowość,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest atypowe ;  cecha tych ,  którzy są atypowi ","['cecha', 'to', 'co', 'być', 'atypowy', 'cecha', 'ci', 'który', 'być', 'atypowy']",['odprzym.'],14
10851,atypowy,"(1, 1)",przymiotnik,zob. nietypowy ,[],['zob.'],2
10852,atyrauski,"(1, 1)",przymiotnik relacyjny,"z Atyrau ,  dotyczący Atyrau ","['z', 'Atyrau', 'dotyczyć', 'Atyrau']",,5
10853,auć,"(1, 1)",wykrzyknik,,[],,0
10854,auł,"(1, 1)",rzeczownik,osady wiejskiego typu na Kaukazie albo w Azji Środkowej ,"['osada', 'wiejski', 'typ', 'na', 'Kaukaz', 'albo', 'w', 'Azja Środkowa']",,8
10855,aua,"(1, 1)",wykrzyknik,,[],,0
10856,aucik,"(1, 1)",rzeczownik,zdrobn. od aut ,['aut'],['zdrobn.'],3
10857,audi,"(1, 1)",rzeczownik,mot. samochód marki Audi ,"['samochód', 'marka', 'w:Audi']",['mot.'],4
10858,audica,"(1, 1)",rzeczownik,pot. mot. samochód marki Audi ,"['samochód', 'marka', 'w:Audi']","['pot.', 'mot.']",5
10859,audiencja,"(1, 1)",rzeczownik,spotkanie z kimś na wysokim stanowisku ,"['spotkanie', 'z', 'ktoś', 'na', 'wysoki', 'stanowisko']",,6
10860,audiencyjny,"(1, 1)",przymiotnik,"z audiencją ,  posłuchaniem ;  służący do odbywania audiencji ","['z', 'audiencja', 'posłuchanie', 'służyć', 'do', 'odbywanie', 'audiencja']",,9
10861,audio-,"(1, 1)",temat słowotwórczy,,[],,0
10862,audio,"(1, 1)",przymiotnik,,[],,0
10863,audio,"(1, 2)",przymiotnik,",  odtwarzający ,  przetwarzający ,  wzmacniający lub przesyłający dźwięk ","['odtwarzać', 'przetwarzać', 'wzmacniać', 'lub', 'przesyłać', 'dźwięk']",,9
10864,audiobook,"(1, 1)",rzeczownik,mówiona ;  nagranie dźwiękowe zawierające tekst publikacji książkowej odczytany przez lektora ;  zob. też książka mówiona w Wikipedii ,"['mówić', 'nagranie', 'dźwiękowy', 'zawierać', 'tekst', 'publikacja', 'książkowy', 'odczytać', 'przez', 'lektor']",,13
10865,audiofilski,"(1, 1)",przymiotnik,z audiofilami ;  przywiązujący wielką wagę do jakości dźwięku ,"['z', 'audiofil', 'przywiązywać', 'wielki', 'waga', 'do', 'jakość', 'dźwięk']",,9
10866,audiogram,"(1, 1)",rzeczownik,zapis wyniku badania słuchu za pomocą audiometru ;  zob. też audiogram w Wikipedii ,"['zapis', 'wynik', 'badanie', 'słuch', 'za pomocą', 'audiometr']",,8
10867,audiolog,"(1, 1)",rzeczownik,"lekarz specjalista zajmujący się rozpoznawaniem ,  profilaktyką i leczeniem zaburzeń słuchu ","['lekarz', 'specjalista', 'zajmować się', 'rozpoznawanie', 'profilaktyka', 'i', 'leczenie', 'zaburzenie', 'słuch']",,10
10868,audiolog,"(2, 1)",rzeczownik,lekarka specjalistka audiologii ,"['lekarka', 'specjalistka', 'audiologia']",,3
10869,audiologiczny,"(1, 1)",przymiotnik relacyjny,"med. związany z audiologią ,  dotyczący audiologii ","['związać', 'z', 'audiologia', 'dotyczyć', 'audiologia']",['med.'],7
10870,audiometr,"(1, 1)",rzeczownik,urządzenie akustyczne służące do diagnostyki zaburzeń organicznych narządu słuchu ;  zob. też audiometr w Wikipedii ,"['urządzenie', 'akustyczny', 'służyć', 'do', 'diagnostyka', 'zaburzenie', 'organiczny', 'narząd', 'słuch']",,11
10871,audiosfera,"(1, 1)",rzeczownik,"dźwięków transmitowanych ,  świat dźwięku ","['dźwięk', 'transmitować', 'świat', 'dźwięk']",,5
10872,audioteka,"(1, 1)",rzeczownik,audiobooków zgromadzony w danej instytucji lub przez prywatną osobę ,"['audiobook', 'zgromadzić', 'w', 'dany', 'instytucja', 'lub', 'przez', 'prywatny', 'osoba']",,9
10873,audiowizualność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest audiowizualne ","['cecha', 'to', 'co', 'być', 'audiowizualny']",['odprzym.'],7
10874,audiowizualny,"(1, 1)",przymiotnik,"zarówno wrażeń słuchowych ,  jak i wzrokowych ","['zarówno', 'wrażenie', 'słuchowy', 'jak', 'i', 'wzrokowy']",,7
10875,audycik,"(1, 1)",rzeczownik,zdrobn. od audyt ,['audyt'],['zdrobn.'],3
10876,audycja,"(1, 1)",rzeczownik,radiowy ;  zob. też audycja radiowa w Wikipedii ,['radio'],,3
10877,audycja,"(1, 2)",rzeczownik,wewnętrznego popisu w szkole muzycznej ,"['wewnętrzny', 'popis', 'w', 'szkoła', 'muzyczny']",,5
10878,audycja telewizyjna,"(1, 1)",fraza rzeczownikowa,"telew. telewizyjna produkcja audiowizualna ,  podstawowa jednostka ramówek stacji telewizyjnych ","['telewizyjny', 'produkcja', 'audiowizualny', 'podstawowy', 'jednostka', 'ramówka', 'stacja telewizyjna']",['telew.'],9
10879,audyt,"(1, 1)",rzeczownik,kontrola przedsiębiorstwa ukierunkowana na sprawdzenie dochodowości lub zgodności stosowanych procedur z założeniami ;  zob. też audyt w Wikipedii ,"['kontrola', 'przedsiębiorstwo', 'ukierunkowany', 'na', 'sprawdzenie', 'dochodowość', 'lub', 'zgodność', 'stosowany', 'procedura', 'z', 'założenie']",,14
10880,audytorium,"(1, 1)",rzeczownik,"wykładowa ,  odczytowa ;  zob. też audytorium w Wikipedii ","['wykładowy', 'odczytowy']",,5
10881,audytorium,"(1, 2)",rzeczownik,"słuchaczy zgromadzonych na wykładzie ,  odczycie ,  koncercie ","['słuchacz', 'zgromadzić', 'na', 'wykład', 'odczyt', 'koncert']",,8
10882,audytorski,"(1, 1)",przymiotnik,z audytem lub audytorem ,"['z', 'audyt', 'lub', 'audytor']",,4
10883,audytoryjny,"(1, 1)",przymiotnik,z audytorium ,"['z', 'audytorium']",,2
10884,audytowy,"(1, 1)",przymiotnik relacyjny,"z audytem ,  dotyczący audytu ","['z', 'audyt', 'dotyczyć', 'audyt']",,5
10885,Augiasz,"(1, 1)",rzeczownik,"mit. gr. legendarny król Elidy na Peloponezie ,  jeden z Argonautów ,  syn Heliosa ;  zob. też Augiasz w Wikipedii ","['legendarny', 'król', 'Elida', 'na', 'Peloponez', 'jeden z', 'Argonauta', 'syn', 'Helios']",['mit. gr.'],14
10886,augiaszowy,"(1, 1)",przymiotnik,mit. gr. związany z królem Augiaszem ,"['związać', 'z', 'król', 'Augiasz']",['mit. gr.'],5
10887,augit,"(1, 1)",rzeczownik,minerał z gromady krzemianów zaliczany do grupy piroksenów ;  zob. też augit w Wikipedii ,"['minerał', 'z', 'gromada', 'krzemian', 'zaliczany', 'do', 'grupa', 'piroksen']",,10
10888,augment,"(1, 1)",rzeczownik,"samogłoska dodawana na początku czasownika ,  zaznaczająca formę czasu przeszłego ","['samogłoska', 'dodawać', 'na', 'początek', 'czasownik', 'zaznaczać', 'forma', 'czas', 'przeszły']",,10
10889,augmentacja,"(1, 1)",rzeczownik,"technika imitacyjna polegająca na wydłużeniu ,  najczęściej dwukrotnym ,  wszystkich wartości rytmicznych tematu ;  zob. też augmentacja w Wikipedii ","['technika', 'imitacyjny', 'polegać', 'na', 'wydłużenie', 'często', 'dwukrotny', 'wszystek', 'wartość', 'rytmiczny', 'temat']",,15
10890,augmentacja,"(1, 2)",rzeczownik,w kardiologii :  zwiększenie wartości ciśnienia w głównych tętnicach spowodowane przez falę zwrotną ;  zob. też augmentacja (medycyna) w Wikipedii ,"['w', 'kardiologia', 'zwiększenie', 'wartość', 'ciśnienie', 'w', 'główny', 'tętnica', 'spowodować', 'przez', 'fala', 'zwrotny']",,15
10891,augmentacja,"(1, 3)",rzeczownik,w stomatologii :  wypełnienie ubytków kości wyrostka zębodołowego ;  zob. też augmentacja kości w Wikipedii ,"['w', 'stomatologia', 'wypełnienie', 'ubytek', 'kość', 'wyrostek zębodołowy']",,9
10892,augsburczyk,"(1, 1)",rzeczownik,Augsburga ,['Augsburg'],,1
10893,Augsburg,"(1, 1)",rzeczownik,"adm. miasto na prawach powiatu w Niemczech ,  w Bawarii ,  historyczna stolica Szwabii ;  zob. też Augsburg w Wikipedii ","['miasto', 'na', 'prawo', 'powiat', 'w', 'Niemcy', 'w', 'Bawaria', 'historyczny', 'stolica', 'Szwabia']",['adm.'],16
10894,augsburski,"(1, 1)",przymiotnik relacyjny,"z Augsburgiem ,  dotyczący Augsburga ","['z', 'Augsburg', 'dotyczyć', 'Augsburg']",,5
10895,augur,"(1, 1)",rzeczownik,w starożytnym Rzymie: kapłan oficjalnie odczytujący ze znaków niebiańskich i lotu ptaków wolę bogów  ( tzw. auspicjum );  zob. też augur w Wikipedii ,"['kapłan', 'oficjalnie', 'odczytywać', 'ze', 'znak', 'niebiański', 'i', 'lot', 'ptak', 'wola', 'bóg', 'tzw.', 'auspicjum']",['tzw.'],17
10896,augur,"(1, 2)",rzeczownik,człowiek uważający się lub uważany za wyrocznię w jakiejś dziedzinie ,"['człowiek', 'uważać', 'się', 'lub', 'uważać', 'za', 'wyrocznia', 'w', 'jakiś', 'dziedzina']",,10
10897,Augustów,"(1, 1)",rzeczownik,miasto w północno-wschodniej Polsce ;  zob. też Augustów w Wikipedii ,"['miasto', 'w', 'północno-wschodni', 'Polska']",,6
10898,augustówka,"(1, 1)",rzeczownik,hist. rodzaj szabli polskiej o głowni opatrzonej monogramem królów  Augusta II  lub  Augusta III;  zob. też augustówka w Wikipedii ;  zob. też augustówka w Encyklopedii staropolskiej ,"['rodzaj', 'szabla', 'polski', 'o', 'głownia', 'opatrzyć', 'monogram', 'król', 'lub']",['hist.'],15
10899,August,"(1, 1)",rzeczownik,;  zob. też August (imię) w Wikipedii ,[],,2
10900,Augusta,"(1, 1)",rzeczownik,;  zob. też Augusta (imię) w Wikipedii ,[],,2
10901,augustiański,"(1, 1)",przymiotnik relacyjny,"z augustianami lub augustiankami ,  dotyczący augustianów lub augustianek ","['z', 'augustianin', 'lub', 'augustianka', 'dotyczyć', 'augustianin', 'lub', 'augustianka']",,9
10902,augustiański,"(1, 2)",przymiotnik relacyjny,okresu panowania cesarza Augusta ,"['okres', 'panowanie', 'cesarz', 'August']",,4
10903,augustianin,"(1, 1)",rzeczownik,rel. zakonnik z zakonu żyjącego według reguły św. Augustyna z Hippony ;  zob. też augustianie w Wikipedii ,"['zakonnik', 'z', 'zakon', 'żyć', 'według', 'reguła', 'św.', 'w:Augustyn z Hippony']","['rel.', 'św.']",11
10904,augustianizm,"(1, 1)",rzeczownik,filoz. teol. doktryna rozwinięta przez Augustyna z Hippony ,"['doktryna', 'rozwinąć', 'przez', 'Augustyn', 'z', 'Hippona']","['filoz.', 'teol.']",8
10905,augustianka,"(1, 1)",rzeczownik,rel. zakonnica z żeńskiej gałęzi zakonu żyjącego według reguły św. Augustyna z Hippony ;  zob. też augustianki w Wikipedii ,"['zakonnica', 'z', 'żeński', 'gałąź', 'zakon', 'żyć', 'według', 'reguła', 'św.', 'w:Augustyn z Hippony']","['rel.', 'św.']",13
10906,augustoduński,"(1, 1)",przymiotnik relacyjny,"hist. związany z Augustodunem ,  dotyczący Augustodunu (współcz. Autun) ","['związać', 'z', 'Augustodun', 'dotyczyć', 'Augustodun']",['hist.'],8
10907,Augustodun,"(1, 1)",rzeczownik,geogr. hist. Autun (miasto we Francji) ;  zob. też Autun w Wikipedii ,['Autun'],"['geogr.', 'hist.']",6
10908,augustowianin,"(1, 1)",rzeczownik,miejscowości Augustów ,"['miejscowość', 'Augustów']",,2
10909,augustowianin,"(1, 2)",rzeczownik,miejscowości Augustowo ,"['miejscowość', 'Augustowo']",,2
10910,augustowianka,"(1, 1)",rzeczownik,miejscowości Augustów ,"['miejscowość', 'Augustów']",,2
10911,augustowianka,"(1, 2)",rzeczownik,miejscowości Augustowo ,"['miejscowość', 'Augustowo']",,2
10912,augustowski,"(1, 1)",przymiotnik,miejscowości Augustów ,"['miejscowość', 'Augustów']",,2
10913,augustowski,"(1, 2)",przymiotnik,miejscowości Augustowo ,"['miejscowość', 'Augustowo']",,2
10914,augustowski,"(1, 3)",przymiotnik,okresu panowania cesarza Augusta ,"['okres', 'panowanie', 'cesarz', 'August']",,4
10915,augustyński,"(1, 1)",przymiotnik,z Augustynem z Hippony lub augustynizmem ,"['z', 'Augustyn', 'z', 'Hippona', 'lub', 'augustynizm']",,6
10916,Augustyn,"(1, 1)",rzeczownik,;  zob. też Augustyn w Wikipedii ,[],,2
10917,Augustyn,"(2, 1)",rzeczownik,lm od: Augustyna ,['Augustyna'],,3
10918,Augustyna,"(1, 1)",rzeczownik,;  zob. też Augustyna w Wikipedii ,[],,2
10919,Augustyna,"(2, 1)",rzeczownik,",  B. lp od :  Augustyn ",['Augustyn'],['B.'],6
10920,augustynizm,"(1, 1)",rzeczownik,filoz. teol. doktryna rozwinięta przez Augustyna z Hippony ,"['doktryna', 'rozwinąć', 'przez', 'Augustyn', 'z', 'Hippona']","['filoz.', 'teol.']",8
10921,Augustynowicz,"(1, 1)",rzeczownik,"szlachecki ,  nadawany w zaborze austriackim ;  zob. też Augustynowicz (herb szlachecki) w Wikipedii ","['szlachecki', 'nadawać', 'w', 'zabór', 'austriacki']",,8
10922,Augustynowy,"(1, 1)",przymiotnik dzierżawczy,"przest. gw. taki ,  który należy do Augustyna ","['taki', 'który', 'należeć', 'do', 'Augustyn']","['przest.', 'gw.']",8
10923,aukcja,"(1, 1)",rzeczownik,"przedmiotów ,  podczas której kupujący licytują cenę , aukcję  wygrywa osoba ,  która przedstawiła najwyższą ofertę ;  zob. też aukcja w Wikipedii ","['przedmiot', 'podczas', 'który', 'kupujący', 'licytować', 'cena', 'wygrywać', 'osoba', 'który', 'przedstawić', 'wysoki', 'oferta']",,17
10924,aukcja holenderska,"(1, 1)",fraza rzeczownikowa,",  w której stopniowo obniża się cenę sprzedaży do momentu zgłoszenia pierwszej oferty kupna ;  zob. też aukcja holenderska w Wikipedii ","['w', 'który', 'stopniowo', 'obniżać', 'się', 'cena', 'sprzedaż', 'do', 'moment', 'zgłoszenie', 'pierwszy', 'oferta', 'kupno']",,16
10925,aukcjoner,"(1, 1)",rzeczownik,prowadząca aukcję ,"['prowadzić', 'aukcja']",,2
10926,aukcjonowanie,"(1, 1)",rzeczownik,"przest. wystawianie na licytację ,  sprzedawanie na aukcji ","['wystawianie', 'na', 'licytacja', 'sprzedawanie', 'na', 'aukcja']",['przest.'],8
10927,aukcyjny,"(1, 1)",przymiotnik,"z aukcjami ,  służący do przeprowadzania aukcji ","['z', 'aukcja', 'służący', 'do', 'przeprowadzanie', 'aukcja']",,7
10928,auksylijarny,"(1, 1)",przymiotnik,pomocniczy ,['pomocniczy'],,1
10929,auksyna,"(1, 1)",rzeczownik,hormon wzrostu wytwarzany w stożkach wzrostu ;  zob. też auksyny w Wikipedii ,"['hormon', 'wzrost', 'wytwarzany', 'w', 'stożek wzrostu']",,7
10930,auksztocki,"(1, 1)",przymiotnik relacyjny,"Auksztoty ,  związany z Auksztotą ","['Auksztota', 'związać', 'z', 'Auksztota']",,5
10931,Auksztota,"(1, 1)",rzeczownik,"geogr. hist. etn. kraina historyczna i region etnograficzny na Litwie w dorzeczu górnego Niemna ,  kolebka państwa litewskiego ;  zob. też Auksztota w Wikipedii ","['kraina', 'historyczny', 'i', 'region', 'etnograficzny', 'na', 'Litwa', 'w', 'dorzecze', 'górny', 'Niemen', 'kolebka', 'państwo', 'litewski']","['geogr.', 'hist.', 'etn.']",20
10932,aula,"(1, 1)",rzeczownik,"sala wykładowa wykorzystywana również w celach reprezentacyjnych ,  na koncerty ,  pokazy ","['sala', 'wykładowy', 'wykorzystywany', 'również', 'w celu', 'reprezentacyjny', 'na', 'koncert', 'pokaz']",,11
10933,aula,"(1, 2)",rzeczownik,kościelny budynek lub jego część przeznaczona na religijne dyskusje ,"['kościelny', 'budynek', 'lub', 'jego', 'część', 'przeznaczony', 'na', 'religijny', 'dyskusja']",,9
10934,aula,"(1, 3)",rzeczownik,cesarski starożytnego Rzymu ,"['cesarski', 'starożytny', 'Rzym']",,3
10935,aula,"(1, 4)",rzeczownik,dziedziniec domów mieszkalnych starożytnej Grecji ,"['dziedziniec', 'dom', 'mieszkalny', 'starożytny', 'Grecja']",,5
10936,auleta,"(1, 1)",rzeczownik,muzyk grający na aulosie ,"['muzyk', 'grać', 'na', 'aulos']",,4
10937,aulos,"(1, 1)",rzeczownik,"rodzaj instrumentu muzycznego najczęściej składającego się z dwóch piszczałek z oddzielnymi stroikami ,  bardzo popularny w starożytnej Grecji ;  zob. też aulos (muzyka) w Wikipedii ","['rodzaj', 'instrument muzyczny', 'często', 'składać się', 'z', '2', 'piszczałka', 'z', 'oddzielny', 'stroik', 'bardzo', 'popularny', 'w', 'starożytny', 'Grecja']",,18
10938,Aura,"(1, 1)",rzeczownik,"nimfa frygijska szybka jak wiatr ,  łowczyni z orszaku Artemidy ;  zob. też Aura (nimfa) w Wikipedii ","['nimfa', 'frygijski', 'szybki', 'jak', 'wiatr', 'łowczyni', 'z', 'orszak', 'Artemida']",,12
10939,Aura,"(1, 2)",rzeczownik,planetoida o numerze katalogowym 1 4 8 8 ;  zob. też (1488) Aura w Wikipedii ,"['planetoida', 'o', 'numer', 'katalogowy', '1000', '400', '80', '8']",,10
10940,Aurelia,"(1, 1)",rzeczownik,;  zob. też Aurelia w Wikipedii ,[],,2
10941,Aurelia,"(1, 2)",rzeczownik,planetoida o numerze katalogowym 4 19 ;  zob. też (419) Aurelia w Wikipedii ,"['planetoida', 'o', 'numer', 'katalogowy', '400', '19']",,8
10942,Aurelian,"(1, 1)",rzeczownik,;  zob. też Aurelian (imię) w Wikipedii ,[],,2
10943,Aurelian,"(2, 1)",rzeczownik,hist. Orlean ,['Orlean'],['hist.'],2
10944,Aureliusz,"(1, 1)",rzeczownik,;  zob. też Aureliusz w Wikipedii ,[],,2
10945,aureola,"(1, 1)",rzeczownik,",  zazwyczaj złotego koloru ,  na obrazach i rzeźbach o tematyce religijnej ,  otaczająca głowy świętych ","['zazwyczaj', 'złoty', 'kolor', 'na', 'obraz', 'i', 'rzeźba', 'o', 'tematyka', 'religijny', 'otaczać', 'głowa', 'święty']",,16
10946,aureola,"(1, 2)",rzeczownik,"sława pewnego rodzaju ,  która kogoś otacza ","['sława', 'pewien', 'rodzaj', 'który', 'ktoś', 'otaczać']",,7
10947,aureola,"(1, 3)",rzeczownik,obwódka wokół jakiegoś przedmiotu ,"['obwódka', 'wokół', 'jakiś', 'przedmiot']",,4
10948,aureus,"(1, 1)",rzeczownik,złota starorzymska moneta ;  zob. też aureus w Wikipedii ,"['złoty', 'starorzymski', 'moneta']",,5
10949,Aurora,"(1, 1)",rzeczownik,"bogini zorzy porannej ,  brzasku i świtu ,  utożsamiana z grecką Eos ;  zob. też Aurora (mitologia) w Wikipedii ","['bogini', 'zorza', 'poranny', 'brzask', 'i', 'świt', 'utożsamiać', 'z', 'grecki', 'Eos']",,14
10950,Aurora,"(1, 2)",rzeczownik,;  zob. też Aurora (imię) w Wikipedii ,[],,2
10951,Aurora,"(1, 3)",rzeczownik,"rosyjski krążownik ,  który w 1 9 17 r. wystrzałem dał znak do rozpoczęcia szturmu Pałacu Zimowego ;  zob. też Aurora (1903) w Wikipedii ","['rosyjski', 'krążownik', 'który', 'w', '1000', '900', '17', 'r.', 'wystrzał', 'dać', 'znak', 'do', 'rozpoczęcie', 'szturm', 'Pałac Zimowy']",['r.'],18
10952,Aurora,"(1, 4)",rzeczownik,"planetoida o numerze katalogowym 9 4 ,  z pasa głównego planetoid ,  odkryta w 1 8 6 7 r. ;  zob. też (94) Aurora w Wikipedii ","['planetoida', 'o', 'numer', 'katalogowy', '90', '4', 'z', 'pas główny planetoid', 'odkryć', 'w', '1000', '800', '60', '7', 'r.']",['r.'],19
10953,auryczny,"(1, 1)",przymiotnik relacyjny,"z aurą ,  dotyczący aury ","['z', 'aura', 'dotyczyć', 'aura']",,5
10954,aurypigment,"(1, 1)",rzeczownik,"miner. minerał z gromady siarczków ,  trójsiarczek arsenu ;  zob. też aurypigment w Wikipedii ","['minerał', 'z', 'gromada', 'siarczek', 'trójsiarczek arsenu']",['miner.'],9
10955,Auschwitz-Birkenau,"(1, 1)",rzeczownik,hist. zespół niemieckich nazistowskich obozów koncentracyjnych ;  zob. też Auschwitz-Birkenau w Wikipedii ,"['zespół', 'niemiecki', 'nazistowski', 'obóz koncentracyjny']",['hist.'],7
10956,Auschwitz,"(1, 1)",rzeczownik,"hist.  =  KL Auschwitz ,  niemiecki nazistowski obóz koncentracyjny na przedmieściu Oświęcimia ","['KL Auschwitz', 'niemiecki', 'nazistowski', 'obóz koncentracyjny', 'na', 'przedmieście', 'Oświęcim']",['hist.'],10
10957,ausdruk,"(1, 1)",rzeczownik,"reg. pozn. wyraz ,  wyrażenie ","['wyraz', 'wyrażenie']",['reg. pozn.'],4
10958,ausgus,"(1, 1)",rzeczownik,gw. (Górny Śląsk) zlew ,['zlew'],['gw.'],3
10959,ausgust,"(1, 1)",rzeczownik,gw. (Górny Śląsk) zlew ,['zlew'],['gw.'],3
10960,auskultacja,"(1, 1)",rzeczownik,osłuchiwanie narządów wewnętrznych pacjenta ;  zob. też osłuchiwanie w Wikipedii ,"['osłuchiwanie', 'narząd', 'wewnętrzny', 'pacjent']",,6
10961,auskultowanie,"(1, 1)",rzeczownik,med. badanie chorego metodą auskultacji ,"['badanie', 'chory', 'metoda', 'auskultacja']",['med.'],5
10962,auspicje,"(1, 1)",rzeczownik,wróżenie z lotu ptaków ,"['wróżenie', 'z', 'lot', 'ptak']",,4
10963,auspicje,"(1, 2)",rzeczownik,,[],,0
10964,auspuc,"(1, 1)",rzeczownik,gw. (Górny Śląsk) nagana ,['nagana'],['gw.'],3
10965,austenityzowanie,"(1, 1)",rzeczownik,met. rodzaj obróbki cieplnej stopów żelaza z węglem polegający na ogrzewaniu stopu w celu uzyskania struktury austenitu ;  zob. też austenityzowanie w Wikipedii ,"['rodzaj', 'obróbka', 'cieplny', 'stop', 'żelazo', 'z', 'węgiel', 'polegać', 'na', 'ogrzewanie', 'stop', 'w celu', 'uzyskać', 'struktura', 'austenit']",['met.'],18
10966,Auster,"(1, 1)",rzeczownik,"bóg wiatru południowego ,  utożsamiany z greckim Notosem ;  zob. też Auster w Wikipedii ","['bóg', 'wiatr', 'południowy', 'utożsamiać', 'z', 'grecki', 'Notos']",,10
10967,austeria,"(1, 1)",rzeczownik,karczma ,['karczma'],,1
10968,Austerlitz,"(1, 1)",rzeczownik,geogr. hist. Sławków w Czechach ,"['Sławków', 'w', 'Czechy']","['geogr.', 'hist.']",5
10969,Austin,"(1, 1)",rzeczownik,"geogr. adm. miasto w południowej części Stanów Zjednoczonych ,  stolica stanu Teksas ;  zob. też Austin w Wikipedii ","['miasto', 'w', 'południowy', 'część', 'Stany Zjednoczone', 'stolica', 'stan', 'Teksas']","['geogr.', 'adm.']",13
10970,Australia,"(1, 1)",rzeczownik,najmniejszy kontynent na Ziemi ;  zob. też Australia (kontynent) w Wikipedii ,"['mały', 'kontynent', 'na', 'Ziemia']",,6
10971,Australia,"(1, 2)",rzeczownik,polit. państwo obejmujące prawie cały kontynent australijski ;  zob. też Australia w Wikipedii ,"['państwo', 'obejmować', 'prawie', 'cały', 'kontynent', 'australijski']",['polit.'],9
10972,Australia Zachodnia,"(1, 1)",fraza rzeczownikowa,"geogr. adm. największy stan Australii ,  zajmuje zachodnią część kontynentu ;  zob. też Australia Zachodnia w Wikipedii ","['duży', 'stan', 'Australia', 'zajmować', 'zachodni', 'część', 'kontynent']","['geogr.', 'adm.']",12
10973,Australijczyk,"(1, 1)",rzeczownik,",  obywatel Australii ","['obywatel', 'Australia']",,3
10974,Australijka,"(1, 1)",rzeczownik,",  obywatelka Australii ","['obywatelka', 'Australia']",,3
10975,australijski,"(1, 1)",przymiotnik relacyjny,"do państwa lub kontynentu Australia ,  kojarzony z Australią ,  jej cechami lub składnikami ","['do', 'państwo', 'lub', 'kontynent', 'Australia', 'kojarzyć', 'z', 'Australia', 'jej', 'cecha', 'lub', 'składnik']",,14
10976,australijski pies pasterski,"(1, 1)",fraza rzeczownikowa,rasa psów należąca do grupy psów pasterskich i zaganiających ;  zob. też Australian Cattle Dog w Wikipedii ,"['rasa', 'pies', 'należeć', 'do', 'grupa', 'pies pasterski', 'i', 'pies zaganiający']",,10
10977,australijskość,"(1, 1)",rzeczownik,"rzad. cecha tego ,  co australijskie ;  australijski charakter czegoś ","['cecha', 'to', 'co', 'australijski', 'australijski', 'charakter', 'coś']",['rzad.'],10
10978,australijsko,"(1, 1)",przysłówek,"sposób australijski ,  po australijsku ","['sposób', 'australijski', 'po', 'australijski']",,5
10979,australopitek,"(1, 1)",rzeczownik,paleoantrop. istota człowiekopodobna żyjąca ponad 3 mln lat temu ;  zob. też australopitek w Wikipedii ,"['istota', 'człowiekopodobny', 'żyć', 'ponad', '3', 'mln', 'rok', 'temu']",['paleoantrop.'],11
10980,australski,"(1, 1)",przymiotnik relacyjny,daw. australijski ,['australijski'],['daw.'],2
10981,Austrazja,"(1, 1)",rzeczownik,"geogr. hist. kraina historyczna ,  w VI – VII w. stanowiąca północno-wschodnią część merowińskiego królestwa Franków ;  zob. też Austrazja w Wikipedii ","['kraina', 'historyczny', 'w', 'VI', 'VII', 'w.', 'stanowić', 'północno-wschodni', 'część', 'merowiński', 'królestwo', 'Frank']","['geogr.', 'hist.', 'w.']",18
10982,austrazyjski,"(1, 1)",przymiotnik relacyjny,"z Austrazją ,  dotyczący Austrazji ","['z', 'Austrazja', 'dotyczyć', 'Austrazja']",,5
10983,Austria,"(1, 1)",rzeczownik,polit. państwo w Europie ;  zob. też Austria w Wikipedii ,"['państwo', 'w', 'Europa']",['polit.'],6
10984,austriacki,"(1, 1)",przymiotnik relacyjny,do Austrii lub Austriaków ,"['do', 'Austria', 'lub', 'Austriak']",,4
10985,austriackie gadanie,"(1, 1)",fraza rzeczownikowa,"nieważne ,  próżne ,  bez głębszego sensu i celu ","['nieważny', 'próżny', 'bez', 'głęboki', 'sens', 'i', 'cel']",,9
10986,austriackość,"(1, 1)",rzeczownik,"tego ,  co austriackie ;  austriacki charakter czegoś ","['to', 'co', 'austriacki', 'austriacki', 'charakter', 'coś']",,8
10987,austriacko,"(1, 1)",przysłówek,"sposób austriacki ,  po austriacku ","['sposób', 'austriacki', 'po', 'austriacki']",,5
10988,Austriaczka,"(1, 1)",rzeczownik,lub obywatelka Austrii ,"['lub', 'obywatelka', 'Austria']",,3
10989,Austriak,"(1, 1)",rzeczownik,lub obywatel Austrii ,"['lub', 'obywatel', 'Austria']",,3
