,Name,Sign,Type,Definition,Other_words,Indexes,No_words
9884,czechizm,"(1, 1)",rzeczownik,zob. bohemizm ,[],['zob.'],2
9885,czechizować,"(1, 1)",czasownik przechodni niedokonany (dk. sczechizować),język i kulturę czeską ,"['język', 'i', 'kultura', 'czeski']",,4
9886,czechizować,"(2, 1)",czasownik zwrotny niedokonany czechizować się (dk. sczechizować się),wpływowi kultury czeskiej ,"['wpływ', 'kultura', 'czeski']",,3
9887,czechizowanie,"(1, 1)",rzeczownik,rzecz. odczas. od czechizować ,[],['rzecz. odczas.'],3
9888,Czecho-Słowacja,"(1, 1)",rzeczownik,polit. geogr. państwo istniejące w latach 1 9 3 8 – 1 9 3 9 w Europie Środkowej ,"['państwo', 'istnieć', 'w', 'lata', '1000', '900', '30', '8', '–', '1000', '900', '30', '9', 'w', 'Europa Środkowa']","['polit.', 'geogr.']",17
9889,Czecho-Słowacja,"(1, 2)",rzeczownik,polit. geogr. państwo istniejące w latach 1 9 90 – 1 9 9 2 w Europie Środkowej ,"['państwo', 'istnieć', 'w', 'lata', '1000', '900', '90', '–', '1000', '900', '90', '2', 'w', 'Europa Środkowa']","['polit.', 'geogr.']",16
9890,czecho-słowacki,"(1, 1)",przymiotnik relacyjny,"Czecho-Słowacji ,  związany z Czecho-Słowacją ","['Czecho-Słowacja', 'związać', 'z', 'Czecho-Słowacja']",,5
9891,Czechosłowacja,"(1, 1)",rzeczownik,"polit. geogr. państwo istniejące w latach  1918–1938  i  1945–1992,  w Europie Środkowej ;  zob. też Czechosłowacja w Wikipedii ","['państwo', 'istnieć', 'w', 'lata', 'i', 'w', 'Europa Środkowa']","['polit.', 'geogr.']",13
9892,czechosłowacki,"(1, 1)",przymiotnik relacyjny,"Czechosłowacji ,  związany z Czechosłowacją ","['Czechosłowacja', 'związać', 'z', 'Czechosłowacja']",,5
9893,Czechosłowaczka,"(1, 1)",rzeczownik,"obywatelka Czechosłowacji ,  mieszkanka Czechosłowacji ","['obywatelka', 'Czechosłowacja', 'mieszkanka', 'Czechosłowacja']",,5
9894,Czechosłowak,"(1, 1)",rzeczownik,"obywatel Czechosłowacji ,  mieszkaniec Czechosłowacji ","['obywatel', 'Czechosłowacja', 'mieszkaniec', 'Czechosłowacja']",,5
9895,czechosłowakizm,"(1, 1)",rzeczownik,"polit. koncepcja uznająca istnienie jednego narodu czechosłowackiego powstała w  XIX  w. głoszona przez niektórych polityków słowackich w obawie przed postępującą madziaryzacją ;  w okresie międzywojennym oficjalna ideologia Czechosłowacji ,  krytykowana przez wielu Słowaków ;  zob. też czechosłowakizm w Wikipedii ","['koncepcja', 'uznawać', 'istnienie', 'jeden', 'naród', 'czechosłowacki', 'powstać', 'w', 'w.', 'głosić', 'przez', 'niektóry', 'polityk', 'słowacki', 'w', 'obawa', 'przed', 'postępować', 'madziaryzacja', 'w', 'okres', 'międzywojenny', 'oficjalny', 'ideologia', 'Czechosłowacja', 'krytykować', 'przez', 'wiele', 'Słowak']","['polit.', 'w.']",35
9896,Czechowice-Dziedzice,"(1, 1)",fraza rzeczownikowa,"adm. miasto w południowej Polsce ,  w województwie śląskim ;  zob. też Czechowice-Dziedzice w Wikipedii ","['miasto', 'w', 'południowy', 'Polska', 'w', 'województwo śląskie']",['adm.'],10
9897,czechowicki,"(1, 1)",przymiotnik relacyjny,"z Czechowicami ,  dotyczący Czechowic ","['z', 'Czechowice', 'dotyczyć', 'Czechowice']",,5
9898,czechowicko-dziedzicki,"(1, 1)",przymiotnik relacyjny,z Czechowicami-Dziedzicami ,"['z', 'Czechowice-Dziedzice']",,2
9899,Czechy,"(1, 1)",rzeczownik,geogr. polit. państwo w Europie Środkowej ze stolicą w Pradze ;  zob. też Czechy w Wikipedii ,"['państwo', 'w', 'Europa Środkowa', 'ze', 'stolica', 'w', 'Praga']","['geogr.', 'polit.']",11
9900,Czechy,"(1, 2)",rzeczownik,hist. kraina historyczna w  Czechach (1.1);  zob. też Czechy (kraina) w Wikipedii ,"['kraina', 'historyczny', 'w']",['hist.'],6
9901,Czechy,"(1, 3)",rzeczownik,toponim odpowiadający kilku miejscowościom w Polsce ;  zob. też Czechy (ujednoznacznienie) w Wikipedii ,"['toponim', 'odpowiadać', 'kilka', 'miejscowość', 'w', 'Polska']",,8
9902,czeczeński,"(1, 1)",przymiotnik relacyjny,"Czeczenii ,  Czeczenów ","['Czeczenia', 'Czeczen']",,3
9903,czeczeński,"(2, 1)",rzeczownik, czeczeński ,[],,1
9904,czeczeńskojęzyczny,"(1, 1)",przymiotnik,",  który posługuje się językiem czeczeńskim ","['który', 'posługiwać się', 'język', 'czeczeński']",,5
9905,czeczeńskojęzyczny,"(1, 2)",przymiotnik,",  którego mieszkańcy posługują się językiem czeczeńskim ","['który', 'mieszkaniec', 'posługiwać się', 'język', 'czeczeński']",,6
9906,czeczeńskojęzyczny,"(1, 3)",przymiotnik,",  stworzony w języku czeczeńskim ","['stworzyć', 'w', 'język', 'czeczeński']",,5
9907,Czeczelnik,"(1, 1)",rzeczownik,"geogr. rejonowe osiedle typu miejskiego na Ukrainie ,  położone w obwodzie winnickim nad Sawranką ;  zob. też Czeczelnik w Wikipedii ","['rejonowy', 'osiedle typu miejskiego', 'na', 'Ukraina', 'położyć', 'w', 'obwód', 'winnicki', 'nad', 'Sawranka']",['geogr.'],14
9908,Czeczenia,"(1, 1)",rzeczownik,republika na Kaukazie wchodząca w skład Federacji Rosyjskiej ;  zob. też Czeczenia w Wikipedii ,"['republika', 'na', 'Kaukaz', 'wchodzić w skład', 'Federacja Rosyjska']",,7
9909,Czeczenka,"(1, 1)",rzeczownik,narodu Czeczenów ,"['naród', 'Czeczen']",,2
9910,czeczota,"(1, 1)",rzeczownik,"rzem. drewno pochodzące głównie z brzozy lub topoli o splątanym układzie włókien ,  stosowane jako okleina albo materiał do wyrobu niewielkich przedmiotów ozdobnych ","['drewno', 'pochodzić', 'głównie', 'z', 'brzoza', 'lub', 'topola', 'o', 'splątać', 'układ', 'włókno', 'stosować', 'jako', 'okleina', 'albo', 'materiał', 'do', 'wyrób', 'niewielki', 'przedmiot', 'ozdobny']",['rzem.'],23
9911,czeczota,"(1, 2)",rzeczownik,wykonany z użyciem  czeczoty (1.1) ,"['wykonać', 'z', 'użycie']",,4
9912,czeczotka,"(1, 2)",rzeczownik,"drewna ,  zob. czeczota ",['drewno'],['zob.'],4
9913,czeczuga,"(1, 2)",rzeczownik,"szabli pochodzenia tatarskiego lub kirgiskiego ,  popularnej w Rzeczypospolitej w XVII wieku ;  zob. też Szabla ormiańska w Wikipedii ","['szabla', 'pochodzenie', 'tatarski', 'lub', 'kirgiski', 'popularny', 'w', 'Rzeczpospolita', 'w', 'XVII', 'wiek']",,14
9914,Czeczwa,"(1, 1)",rzeczownik,"geogr. rzeka na zachodniej Ukrainie ,  lewy dopływ Łomnicy ;  zob. też Czeczwa w Wikipedii ","['rzeka', 'na', 'zachodni', 'Ukraina', 'lewy', 'dopływ', 'Łomnica']",['geogr.'],11
9915,czegóż,"(1, 1)",zaimek pytajny," ( w znaczeniu: „zaimek pytający, używany w zdaniach, w których pytający pyta o przyczynę lub cel jakiejś czynności” ) ",[],,3
9916,czegemit,"(1, 1)",rzeczownik,miner. minerał odkryty w  2009  roku na Kaukazie ,"['minerał', 'odkryć', 'w', 'rok', 'na', 'Kaukaz']",['miner.'],8
9917,czegoż,"(1, 1)",zaimek pytajny," ( w znaczeniu: „zaimek pytający, używany w zdaniach, w których pytający pyta o przyczynę lub cel jakiejś czynności” ) ",[],,3
9918,czego,"(1, 1)",zaimek pytajny,"pot. dlaczego ?,  po co ? ","['dlaczego', 'po co']",['pot.'],5
9919,czego,"(2, 1)",zaimek względny,"dlaczego ,  po co ","['dlaczego', 'po co']",,3
9920,czego,"(3, 1)",wykrzyknik,słucham ? ,['słuchać'],,2
9921,czego,"(4, 1)",zaimek,co ,['co'],,1
9922,"czego Jaś się nie nauczy, tego Jan nie będzie umiał","(1, 1)",przysłowie polskie,",  czego ktoś nie nauczy się w młodości ,  tego na starość nie będzie umiał ","['co', 'ktoś', 'nie', 'nauczyć', 'się', 'w', 'młodość', 'to', 'na', 'starość', 'nie', 'być', 'umieć']",,15
9923,"czego nie bierze Chrystus, to fiskus porwie","(1, 1)",przysłowie polskie,"by nie było ,  człowiekowi i tak wszystko zabiorą ","['by', 'nie', 'być', 'człowiek', 'i tak', 'wszystko', 'zabrać']",,8
9924,"czego oko nie widzi, tego sercu nie żal","(1, 1)",przysłowie polskie,"znieść stratę ,  o której się nic nie wie ","['znieść', 'strata', 'o', 'który', 'się', 'nic', 'nie', 'wiedzieć']",,9
9925,Czehryń,"(1, 1)",rzeczownik,"geogr. miasto rejonowe w centralnej części Ukrainy ,  w obwodzie czerkaskim ,  nad rzeką Taśminą ;  zob. też Czehryń w Wikipedii ","['miasto', 'rejonowy', 'w', 'centralny', 'część', 'Ukraina', 'w', 'obwód', 'czerkaski', 'nad', 'rzeka', 'Taśmina']",['geogr.'],17
9926,czejeński,"(1, 1)",przymiotnik relacyjny,"z Czejenami ,  dotyczący Czejenów ","['z', 'Czejen', 'dotyczyć', 'Czejen']",,5
9927,czejeński,"(2, 1)",rzeczownik,jęz. język  czejeński;  zob. też język czejeński w Wikipedii ,['język'],['jęz.'],4
9928,Czejen,"(1, 1)",rzeczownik,etn. członek indiańskiego plemienia z Ameryki Północnej ; ;  zob. też Czejenowie w Wikipedii ,"['członek', 'indiański', 'plemię', 'z', 'Ameryka Północna']",['etn.'],9
9929,Czejenka,"(1, 1)",rzeczownik,indiańskiego plemienia Czejenów ,"['indiański', 'plemię', 'Czejen']",,3
9930,czek,"(1, 1)",rzeczownik,bank. dokument będący dla banku zleceniem wypłacenia okazicielowi oznaczonej na nim kwoty z rachunku wystawcy ;  zob. też czek w Wikipedii ,"['dokument', 'być', 'dla', 'bank', 'zlecenie', 'wypłacenie', 'okaziciel', 'oznaczony', 'na', 'on', 'kwota', 'z', 'rachunek', 'wystawca']",['bank.'],17
9931,czekać,"(1, 1)",czasownik nieprzechodni niedokonany (dk. zaczekać,",  pozostawać w jakimś miejscu ,  aż coś się wydarzy ","['pozostawać', 'w', 'jakiś', 'miejsce', 'aż', 'coś', 'wydarzyć się']",,9
9932,czekać,"(1, 2)",czasownik nieprzechodni niedokonany (dk. zaczekać,wykonywanie jakiejś czynności ,"['wykonywanie', 'jakiś', 'czynność']",,3
9933,czekać,"(1, 3)",czasownik nieprzechodni niedokonany (dk. zaczekać,"grze w karty :  nie podbijać stawki ,  ale nie zrezygnować z gry ","['gra', 'w', 'karty', 'nie', 'podbijać', 'stawka', 'ale', 'nie', 'zrezygnować', 'z', 'gra']",,13
9934,czekać,"(1, 4)",czasownik nieprzechodni niedokonany (dk. zaczekać,"rzeczach ,  które są gotowe do użycia ","['rzecz', 'który', 'być', 'gotowy', 'do', 'użycie']",,7
9935,czekać jak kania dżdżu,"(1, 1)",fraza czasownikowa niedokonana,książk. bardzo mocno i niecierpliwie chcieć czegoś ,"['bardzo', 'mocno', 'i', 'niecierpliwie', 'chcieć', 'coś']",['książk.'],7
9936,czekać jak na zbawienie,"(1, 1)",fraza czasownikowa niedokonana,"na coś czekać ;  usilnie pragnąć ,  by coś się stało ,  spełniło ","['na', 'coś', 'czekać', 'usilnie', 'pragnąć', 'by', 'coś', 'stać się', 'spełnić']",,12
9937,"czekaj tatka latka, aż kobyłkę wilcy zjedzą","(1, 1)",przysłowie polskie,powinno się być naiwnym w oczekiwaniu na spełnienie czyichkolwiek obietnic ,"['powinno się', 'być', 'naiwny', 'w', 'oczekiwanie', 'na', 'spełnienie', 'czyjkolwiek', 'obietnica']",,9
9938,"czekaj tatka latka, aż kobyłkę wilki zjedzą","(1, 1)",przysłowie polskie,powinno się być naiwnym w oczekiwaniu na spełnienie czyichkolwiek obietnic ,"['powinno się', 'być', 'naiwny', 'w', 'oczekiwanie', 'na', 'spełnienie', 'czyjkolwiek', 'obietnica']",,9
9939,czekaj tatka latka,"(1, 1)",przysłowie polskie,"należy mieć większej nadziei na spełnienie danych oczekiwań ,  obietnic ","['należy', 'mieć', 'wielki', 'nadzieja', 'na', 'spełnienie', 'dany', 'oczekiwanie', 'obietnica']",,10
9940,czekan,"(1, 1)",rzeczownik,hist. broń drzewcowa w kształcie osadzonego na drzewcu niewielkiego toporka z młotkiem ;  zob. też czekan (broń) w Wikipedii ,"['broń drzewcowa', 'w kształcie', 'osadzić', 'na', 'drzewce', 'niewielki', 'toporek', 'z', 'młotek']",['hist.'],12
9941,czekan,"(1, 2)",rzeczownik,"rodzaj laski zakończonej głowicą i kolcem ,  używanej w alpinizmie do rąbania stopni w śniegu i lodzie ;  zob. też czekan (wspinaczka) w Wikipedii ","['rodzaj', 'laska', 'zakończyć', 'głowica', 'i', 'kolec', 'używać', 'w', 'alpinizm', 'do', 'rąbanie', 'stopień', 'w', 'śnieg', 'i', 'lód']",,19
9942,czekanie,"(1, 1)",rzeczownik,od czekać ,[],,2
9943,czekanik,"(1, 1)",rzeczownik,zdrobn. od czekan ,['czekan'],['zdrobn.'],3
9944,czekista,"(1, 1)",rzeczownik,polit. funkcjonariusz radzieckiej CzK ,"['funkcjonariusz', 'radziecki', 'CzK']",['polit.'],4
9945,czekistowski,"(1, 1)",przymiotnik relacyjny,"z czekistami ,  dotyczący czekistów ","['z', 'czekista', 'dotyczyć', 'czekista']",,5
9946,czekolada,"(1, 1)",rzeczownik,"cuk. półprodukt cukierniczy sporządzany z kakao ,  cukru i tłuszczu ;  zob. też czekolada w Wikipedii ","['półprodukt', 'cukierniczy', 'sporządzać', 'z', 'kakao', 'cukier', 'i', 'tłuszcz']",['cuk.'],12
9947,czekolada,"(1, 2)",rzeczownik,cuk. tabliczka  czekolady (1.1) ,['tabliczka'],['cuk.'],3
9948,czekolada,"(1, 3)",rzeczownik,"kulin. słodki ,  gęsty i gorący napój z kakao i śmietanki ;  zob. też czekolada pitna w Wikipedii ","['słodki', 'gęsty', 'i', 'gorący', 'napój', 'z', 'kakao', 'i', 'śmietanka']",['kulin.'],13
9949,czekolada,"(1, 4)",rzeczownik,taki jak typowej  czekolady (1.1) ,"['taki', 'jak', 'typowy']",,4
9950,czekoladka,"(1, 1)",rzeczownik,od :  czekolada ,['czekolada'],,3
9951,czekoladka,"(1, 2)",rzeczownik,"wyrób cukierniczy z nadziewanej czekolady i dodatków ,  w małych porcjach ,  często w wyrafinowanej formie ","['wyrób', 'cukierniczy', 'z', 'nadziewany', 'czekolada', 'i', 'dodatek', 'w', 'mały', 'porcja', 'często', 'w', 'wyrafinowany', 'forma']",,16
9952,czekoladka,"(1, 3)",rzeczownik,"dziewczyna o ciemnej ,  brązowej cerze ","['dziewczyna', 'o', 'ciemny', 'brązowy', 'cera']",,6
9953,czekoladożerca,"(1, 1)",rzeczownik,"osoba ,  która bardzo lubi czekoladę ","['osoba', 'który', 'bardzo', 'lubić', 'czekolada']",,6
9954,czekoladopodobny,"(1, 1)",przymiotnik,przypominający wyglądem i smakiem czekoladę ,"['przypominać', 'wygląd', 'i', 'smak', 'czekolada']",,5
9955,czekoladopodobny,"(1, 2)",przymiotnik,o marnej czekoladzie ,"['o', 'marny', 'czekolada']",,3
9956,czekoladowy,"(1, 1)",przymiotnik relacyjny,"spoż. dotyczący czekolady ,  zawierający czekoladę ,  zrobiony z czekolady ,  przyrządzony z czekoladą ","['dotyczyć', 'czekolada', 'zawierać', 'czekolada', 'zrobić', 'z', 'czekolada', 'przyrządzić', 'z', 'czekolada']",['spoż.'],14
9957,czekoladowy,"(2, 1)",przymiotnik jakościowy,"kolor brązowy ,  taki jak kolor czekolady ","['kolor', 'brązowy', 'taki', 'jak', 'kolor', 'czekolada']",,7
9958,czekowy,"(1, 1)",przymiotnik relacyjny,"z czekiem ,  dotyczący czeku ","['z', 'czek', 'dotyczyć', 'czek']",,5
9959,Czelabińsk,"(1, 1)",rzeczownik,"miasto w Federacji Rosyjskiej na południowym Uralu ,  stolica obwodu czelabińskiego ;  zob. też Czelabińsk w Wikipedii ","['miasto', 'w', 'Federacja Rosyjska', 'na', 'południowy', 'Ural', 'stolica', 'obwód', 'czelabiński']",,12
9960,czelabiński,"(1, 1)",przymiotnik relacyjny,"do Czelabińska ,  związany z Czelabińskiem ","['do', 'Czelabińsk', 'związany', 'z', 'Czelabińsk']",,6
9961,Czeladź,"(1, 1)",rzeczownik,miasto w Polsce ;  zob. też Czeladź w Wikipedii ,"['miasto', 'w', 'Polska']",,5
9962,czeladnik,"(1, 1)",rzeczownik,"po zakończonym etapie nauki i zweryfikowaniu kwalifikacji zawodowych przez specjalną komisję ,  pracujący pod nadzorem majstra ","['po', 'zakończyć', 'etap', 'nauka', 'i', 'zweryfikowanie', 'kwalifikacja', 'zawodowy', 'przez', 'specjalny', 'komisja', 'pracować', 'pod', 'nadzór', 'majster']",,16
9963,czelesta,"(1, 1)",rzeczownik,"muz. idiofon przypominający kształtem fisharmonię ,  w którym dźwięk pochodzi z płytek uderzanych przez młoteczki uruchamiane przez klawisze ;  zob. też czelesta w Wikipedii ","['idiofon', 'przypominający', 'kształt', 'fisharmonia', 'w', 'który', 'dźwięk', 'pochodzić', 'z', 'płytka', 'uderzany', 'przez', 'młoteczek', 'uruchamiany', 'przez', 'klawisz']",['muz.'],20
9964,czelijadź,"(1, 1)",rzeczownik,gw. (Śląsk Cieszyński) czeladź ,['czeladź'],['gw.'],3
9965,czelność,"(1, 1)",rzeczownik,"pejor. bycie nadmiernie zuchwałym ,   odważyć się na coś wbrew przyjętym konwenansom ","['bycie', 'nadmiernie', 'zuchwały', 'odważyć się', 'na', 'coś', 'wbrew', 'przyjęty', 'konwenans']",['pejor.'],11
9966,czeluść,"(1, 1)",rzeczownik,"książk. przepaść ,  głębia ,  jama ","['przepaść', 'głębia', 'jama']",['książk.'],6
9967,czeluść,"(1, 2)",rzeczownik,paszcza ,['paszcza'],,1
9968,czeluść,"(1, 3)",rzeczownik,szczęka ,['szczęka'],,1
9969,czeluściński,"(1, 1)",przymiotnik relacyjny,"do Czeluścina ,  związany z Czeluścinem ","['do', 'Czeluścin', 'związany', 'z', 'Czeluścin']",,6
9970,Czeluścin,"(1, 1)",rzeczownik,"geogr. wieś w Polsce ,  w województwie wielkopolskim ,  w powiecie gnieźnieńskim ,  w gminie Czerniejewo ;  zob. też Czeluścin (powiat gnieźnieński) w Wikipedii ","['wieś', 'w', 'Polska', 'w', 'województwo wielkopolskie', 'w', 'powiat', 'gnieźnieński', 'w', 'gmina', 'Czerniejewo']",['geogr.'],17
9971,Czeluścin,"(1, 2)",rzeczownik,"wieś w Polsce ,  w województwie wielkopolskim ,  w powiecie gostyński ,  w gminie Pępowo ;  zob. też Czeluścin (powiat gostyński) w Wikipedii ","['wieś', 'w', 'Polska', 'w', 'województwo wielkopolskie', 'w', 'powiat', 'gostyński', 'w', 'gmina', 'Pępowo']",,16
9972,czemergies,"(1, 1)",rzeczownik,reg. białost. samogon ,['samogon'],['reg. białost.'],2
9973,Czempiń,"(1, 1)",rzeczownik,miasto w Polsce ;  zob. też Czempiń w Wikipedii ,"['miasto', 'w', 'Polska']",,5
9974,czempion,"(1, 1)",rzeczownik,sport. aktualny mistrz jakiejś dyscypliny ,"['aktualny', 'mistrz', 'jakiś', 'dyscyplina']",['sport.'],5
9975,czempion,"(2, 1)",rzeczownik,"wielokrotnie nagradzane na pokazach ,  konkursach ,  wystawach ","['wielokrotnie', 'nagradzany', 'na', 'pokaz', 'konkurs', 'wystawa']",,8
9976,czemu,"(1, 1)",zaimek pytajny,",  po co ",['po co'],,2
9977,czemu,"(2, 1)",zaimek względny,",  po co ",['po co'],,2
9978,czemu,"(3, 1)",zaimek,lp od: co ,['co'],,3
9979,Czepca,"(1, 1)",rzeczownik,"geogr. hydrol. rzeka w europejskiej części Rosji ,  przepływa przez terytorium Udmurcji i obwodu kirowskiego ;  główny lewy dopływ Wiatki ;  zob. też Czepca w Wikipedii ","['rzeka', 'w', 'europejski', 'część', 'Rosja', 'przepływać', 'przez', 'terytorium', 'Udmurcja', 'i', 'obwód', 'kirowski', 'główny', 'lewy', 'dopływ', 'Wiatka']","['geogr.', 'hydrol.']",22
9980,czepek,"(1, 1)",rzeczownik,daw. nakrycie głowy ;  zob. też czepiec (nakrycie głowy) w Wikipedii ,['nakrycie głowy'],['daw.'],4
9981,czepek,"(1, 2)",rzeczownik,nakrycie głowy spinające lub chroniące włosy przy pracy lub w kąpieli ,"['nakrycie głowy', 'spinać', 'lub', 'chronić', 'włosy', 'przy', 'praca', 'lub', 'w', 'kąpiel']",,10
9982,czepek,"(1, 3)",rzeczownik,gumowe lub płócienne nakrycie głowy pływaka ;  zob. też czepek pływacki w Wikipedii ,"['gumowy', 'lub', 'płócienny', 'nakrycie głowy', 'pływak']",,7
9983,czepek,"(1, 4)",rzeczownik,med. część błon płodowych okrywająca głowę noworodka ;  zob. też czepek (położnictwo) w Wikipedii ,"['część', 'błona płodowa', 'okrywać', 'głowa', 'noworodek']",['med.'],8
9984,czepek,"(1, 5)",rzeczownik,element sporofitu szeregu mchów i wątrobowców ;  zob. też czepek (botanika) w Wikipedii ,"['element', 'sporofit', 'szereg', 'mchy', 'i', 'wątrobowce']",,8
9985,czepek kąpielowy,"(1, 1)",fraza rzeczownikowa,na włosy zakładana do ochrony przed zamoczeniem podczas kąpieli ,"['na', 'włos', 'zakładać', 'do', 'ochrona', 'przed', 'zamoczenie', 'podczas', 'kąpiel']",,9
9986,czepek pływacki,"(1, 1)",fraza rzeczownikowa,sport. elastyczna osłona zakładana na włosy podczas pływania ,"['elastyczny', 'osłona', 'zakładać', 'na', 'włos', 'podczas', 'pływanie']",['sport.'],8
9987,czepiać,"(1, 1)",czasownik przechodni niedokonany (dk. czepić),prowizorycznie mocować ,"['prowizorycznie', 'mocować']",,2
9988,czepiać,"(1, 2)",czasownik przechodni niedokonany (dk. czepić),zatrzymywać kogoś lub coś bez istotnego powodu ,"['zatrzymywać', 'kogoś', 'lub', 'coś', 'bez', 'istotny', 'powód']",,7
9989,czepiać,"(2, 1)",czasownik zwrotny niedokonany czepiać się (dk. czepić się),"ujmować coś ,  by się tego trzymać ","['ujmować', 'coś', 'by', 'się', 'to', 'trzymać']",,7
9990,czepiać,"(2, 2)",czasownik zwrotny niedokonany czepiać się (dk. czepić się),"wynajdywać złe strony czegoś ,  niedobre intencje kogoś ","['wynajdywać', 'zły', 'strona', 'coś', 'niedobry', 'intencja', 'ktoś']",,8
9991,czepiać,"(2, 3)",czasownik zwrotny niedokonany czepiać się (dk. czepić się),"czynić starania ,  by coś ocalić ","['czynić', 'staranie', 'by', 'coś', 'ocalić']",,6
9992,czepiać się jak pijany płotu,"(1, 1)",fraza czasownikowa,doszukiwać się czegoś negatywnego aby ostro to krytykować ;  zwracać komuś stale uwagę ,"['doszukiwać się', 'coś', 'negatywny', 'aby', 'ostro', 'to', 'krytykować', 'zwracać', 'ktoś', 'stale', 'uwaga']",,12
9993,czepialski,"(1, 1)",przymiotnik jakościowy,",  który często czepia się ","['który', 'często', 'czepiać się']",,4
9994,czepialstwo,"(1, 1)",rzeczownik,"częste krytykowanie rzeczy drobnych i błahych ,  zwracanie uwagi na najmniejsze szczegóły ","['częsty', 'krytykowanie', 'rzecz', 'drobny', 'i', 'błahy', 'zwracanie uwagi', 'na', 'mały', 'szczegół']",,11
9995,czepianie,"(1, 1)",rzeczownik,rzecz. odczas. od czepiać ,[],['rzecz. odczas.'],3
9996,czepiec,"(1, 1)",rzeczownik,etn. rodzaj kobiecego nakrycia głowy ;  zob. też czepiec (nakrycie głowy) w Wikipedii ,"['rodzaj', 'kobiecy', 'nakrycie głowy']",['etn.'],6
9997,czepiec,"(1, 2)",rzeczownik,zool. jeden z żołądków przeżuwaczy ;  zob. też czepiec (przeżuwacze) w Wikipedii ,"['jeden', 'z', 'żołądek', 'przeżuwacze']",['zool.'],7
9998,czepiec,"(1, 3)",rzeczownik,zob. czepiec ścięgnisty ,[],['zob.'],2
9999,czepiga,"(1, 1)",rzeczownik,do prowadzenia pługa konnego przez oracza ,"['do', 'prowadzenie', 'pług', 'konny', 'przez', 'oracz']",,6
10000,czepiga,"(1, 2)",rzeczownik,wielkości ptak zamieszkujący środkową i południową Afrykę ;  zob. też Czepigi w Wikipedii ,"['wielkość', 'ptak', 'zamieszkiwać', 'środkowy', 'i', 'południowy', 'Afryka']",,9
10001,czepigi,"(2, 1)",rzeczownik,",  B. i W. lm od: czepiga ",['czepiga'],"['B.', 'W.']",7
10002,czepliwość,"(1, 1)",rzeczownik,"tego ,  co czepliwe ","['to', 'co', 'czepliwy']",,4
10003,czepny,"(1, 1)",przymiotnik,do czepiania się ,"['do', 'czepiać się']",,2
10004,czepny,"(1, 2)",przymiotnik,",  czepliwy ",['czepliwy'],,2
10005,czerń,"(1, 1)",rzeczownik,kolor ,['kolor'],,1
10006,czerń,"(1, 2)",rzeczownik,barwnik  ( pigment ) ,"['barwnik', 'pigment']",,4
10007,czerń,"(1, 3)",rzeczownik,strój / ubiór ,"['strój', 'ubiór']",,3
10008,czerń,"(1, 4)",rzeczownik,ciemność ,['ciemność'],,1
10009,czercio śliwka,"(1, 1)",fraza rzeczownikowa,gw. (Śląsk Cieszyński) dendr. tarnina ,['tarnina'],"['gw.', 'dendr.']",4
10010,Czerczen-daria,"(1, 1)",rzeczownik,geogr. hydrol. rzeka w północno-zachodnich Chinach ;  zob. też Czerczen-daria w Wikipedii ,"['rzeka', 'w', 'północno-zachodni', 'Chiny']","['geogr.', 'hydrol.']",8
10011,czereśnia,"(1, 1)",rzeczownik,bot. drzewo z rodziny różowatych ;  zob. też czereśnia w Wikipedii ,"['drzewo', 'z', 'rodzina', 'różowate']",['bot.'],7
10012,czereśnia,"(1, 2)",rzeczownik,"kulin. cuk. owoc  czereśni (1.1);  kuliste pestkowce koloru czerwonego ,  żółtego lub czarnego ","['owoc', 'kula', 'pestkowiec', 'kolor', 'czerwony', 'żółty', 'lub', 'czarny']","['kulin.', 'cuk.']",12
10013,czereśnia,"(1, 3)",rzeczownik,drewno uzyskane z  czereśni (1.1) ,"['drewno', 'uzyskać', 'z']",,4
10014,czereśniowy,"(1, 1)",przymiotnik,z czereśnią  ( drzewem ) ,"['z', 'czereśnia', 'drzewo']",,5
10015,czereśniowy,"(1, 2)",przymiotnik,z czereśnią  ( owocem ) ,"['z', 'czereśnia', 'owoc']",,5
10016,czereda,"(1, 1)",rzeczownik,"książk. zgraja ,  grupa ","['zgraja', 'grupa']",['książk.'],4
10017,czeremcha,"(1, 2)",rzeczownik,owoc  czeremchy (1.1) ,['owoc'],,2
10018,czeremcha pospolita,"(1, 2)",fraza rzeczownikowa,drzewo lub krzew z gatunku  czeremch pospolitych (1.1) ,"['drzewo', 'lub', 'krzew', 'z', 'gatunek']",,6
10019,czeremcha zwyczajna,"(1, 2)",fraza rzeczownikowa,drzewo lub krzew z gatunku  czeremch zwyczajnych (1.1) ,"['drzewo', 'lub', 'krzew', 'z', 'gatunek']",,6
10020,Czeremchowo,"(1, 1)",rzeczownik,"geogr. miasto w Rosji ,  w obwodzie irkuckim ;  zob. też Czeremchowo w Wikipedii ","['miasto', 'w', 'Rosja', 'w', 'obwód', 'irkucki']",['geogr.'],10
10021,czeremchowski,"(1, 1)",przymiotnik relacyjny,"z Czeremchowem ,  dotyczący Czeremchowa ","['z', 'Czeremchowo', 'dotyczyć', 'Czeremchowo']",,5
10022,czeremchowy,"(1, 1)",przymiotnik relacyjny,"z czeremchą ,  dotyczący czeremchy ","['z', 'czeremcha', 'dotyczyć', 'czeremcha']",,5
